Timestamp,FrameID,Speed,YawRate,Signal1,Signal2
132575500.759749,1276,120.03,-0.96,15,83.69
132603167.339687,1277,120.00,0.65,15,84.25
132630820.414083,1278,120.00,-0.18,15,81.88
132658537.920781,1279,120.04,0.12,15,79.81
132686211.991679,1280,119.97,-0.87,15,75.97
132713886.969523,1281,120.02,0.14,15,85.61
132741547.087355,1282,120.04,0.70,15,86.13
132769283.409305,1283,119.98,-0.56,15,76.78
132796959.950290,1284,119.97,-0.25,15,90.00
132824641.172230,1285,119.97,-0.39,15,80.88
132852377.831241,1286,119.96,-0.81,15,84.07
132880074.500194,1287,120.01,-0.80,15,81.10
132907772.817405,1288,119.95,-0.73,15,85.45
132935433.877604,1289,120.03,0.25,15,70.14
132963114.902839,1290,120.01,0.57,15,72.85
132990765.743633,1291,120.05,-0.33,15,87.82
133018474.825001,1292,119.97,0.72,15,72.35
133046151.940772,1293,119.98,-0.18,15,80.41
133073870.467589,1294,120.00,-0.13,15,71.54
133101596.899507,1295,120.02,-0.16,15,89.60
133129316.511887,1296,119.96,0.61,15,72.28
133157062.664488,1297,119.96,-0.59,15,72.48
133184789.662966,1298,120.04,0.87,15,78.93
133212462.128074,1299,119.97,0.61,15,84.62
133240175.057290,1300,120.05,-0.90,15,82.26
133267847.494152,1301,120.01,-0.38,15,83.31
133295522.808145,1302,119.98,0.48,15,75.79
133323180.193724,1303,120.05,0.53,15,77.04
133350919.903342,1304,119.97,0.94,15,72.80
133378626.636076,1305,120.02,-0.55,15,85.99
133406295.616038,1306,119.95,0.40,15,89.14
133433958.478272,1307,120.05,0.43,15,71.87
133461635.906306,1308,119.97,0.84,15,81.55
133489293.908194,1309,120.01,0.47,15,79.13
133517033.975859,1310,119.96,-0.67,15,73.18
133544781.777076,1311,119.95,-0.56,15,78.29
133572493.018658,1312,120.01,0.04,15,76.11
133600177.587973,1313,120.01,-0.70,15,79.02
133627844.630002,1314,120.03,0.02,15,78.38
133655507.488777,1315,119.97,0.70,15,70.32
133683200.256875,1316,120.02,0.54,15,75.99
133710939.634691,1317,119.95,0.40,15,73.33
133738687.381622,1318,120.03,-0.73,15,79.98
133766379.470137,1319,120.01,0.86,15,82.47
133794077.151596,1320,119.99,-0.78,15,73.00
133821824.394598,1321,120.03,-0.98,15,85.48
133849506.983175,1322,120.00,0.15,15,85.87
133877220.286341,1323,120.04,-0.71,15,77.94
133904904.246300,1324,120.04,0.55,15,80.85
133932592.044575,1325,119.99,0.04,15,89.89
133960245.352196,1326,119.98,0.04,15,80.29
133987933.272308,1327,119.96,-0.18,15,87.44
134015627.090917,1328,120.02,0.51,15,80.11
134043326.887444,1329,119.95,-0.23,15,77.02
134071053.391264,1330,120.04,0.79,15,76.83
134098797.470812,1331,120.02,0.13,15,86.31
134126476.706421,1332,120.02,0.08,15,83.88
134154131.443216,1333,120.02,-0.19,15,79.12
134181793.759999,1334,120.03,-0.89,15,70.73
134209481.729825,1335,120.03,-0.02,15,74.00
134237193.524200,1336,120.05,0.88,15,81.62
134264871.144269,1337,120.01,0.71,15,72.79
134292573.432555,1338,119.96,0.43,15,85.55
134320263.940482,1339,119.95,0.24,15,82.96
134347931.592925,1340,120.00,0.18,15,84.10
134375590.704249,1341,119.96,0.59,15,79.85
134403271.161449,1342,119.97,-0.02,15,77.45
134430991.448739,1343,120.03,0.86,15,81.95
134458683.844729,1344,120.01,-0.24,15,71.98
134486404.748995,1345,119.95,0.86,15,76.97
134514117.339831,1346,120.03,0.17,15,73.26
134541807.173035,1347,119.95,0.15,15,89.97
134569543.605552,1348,120.00,0.92,15,77.99
134597270.406625,1349,119.99,0.09,15,75.52
134624990.936519,1350,120.00,0.57,15,84.39
134652674.464310,1351,120.00,0.74,15,85.81
134680360.152842,1352,119.98,-0.86,15,88.66
134708010.372742,1353,119.96,0.54,15,73.06
134735755.679645,1354,119.97,-0.70,15,84.73
134763412.401292,1355,120.02,-0.53,15,74.76
134791107.777675,1356,120.04,0.06,15,86.45
134818847.451078,1357,120.03,-0.84,15,74.40
134846594.542850,1358,120.05,-0.18,15,80.67
134874307.495401,1359,120.04,-0.42,15,72.68
134902023.731546,1360,120.00,-0.02,15,87.02
134929759.212521,1361,119.99,-0.41,15,70.96
134957467.411458,1362,119.99,0.33,15,71.01
134985134.173776,1363,120.03,0.57,15,72.67
135012863.986263,1364,120.00,0.41,15,70.35
135040608.431401,1365,120.00,-0.33,15,88.36
135068278.277534,1366,120.00,0.38,15,75.49
135096024.532587,1367,119.95,-0.35,15,74.36
135123751.016712,1368,120.04,-0.06,15,77.43
135151439.026613,1369,120.02,0.04,15,74.46
135179120.311310,1370,119.97,-0.88,15,77.27
135206855.254227,1371,119.96,-0.44,15,75.60
135234541.281901,1372,120.00,-0.94,15,75.61
135262270.108520,1373,120.03,-0.10,15,73.35
135289942.873829,1374,120.01,0.10,15,81.56
135317683.576174,1375,119.98,-0.11,15,81.74
135345359.252081,1376,120.00,-0.74,15,84.88
135373027.598169,1377,120.00,0.02,15,84.36
135400722.669149,1378,120.03,-0.34,15,86.36
135428409.619198,1379,120.04,0.46,15,85.00
135456108.280515,1380,119.97,0.32,15,86.82
135483760.066737,1381,120.01,0.03,15,85.51
135511501.312610,1382,120.01,-0.46,15,88.91
135539206.369467,1383,120.02,0.71,15,70.82
135566881.314016,1384,120.02,-0.11,15,73.79
135594624.473795,1385,120.04,-0.47,15,79.34
135622364.694156,1386,119.96,-0.85,15,76.02
135650095.950629,1387,120.04,0.14,15,80.96
135677791.690285,1388,119.97,0.71,15,74.62
135705524.981036,1389,120.03,-0.43,15,75.00
135733271.597049,1390,119.96,-0.65,15,71.67
135760932.067513,1391,120.02,-0.00,15,70.50
135788617.136870,1392,120.00,-0.08,15,81.59
135816346.581092,1393,119.99,0.03,15,73.19
135844036.160645,1394,120.00,-0.75,15,71.43
135871735.051685,1395,119.97,0.01,15,82.28
135899477.863395,1396,119.97,0.15,15,78.20
135927164.496450,1397,120.03,0.61,15,88.68
135954848.942891,1398,120.04,0.05,15,73.38
135982538.083718,1399,120.01,-0.84,15,82.97
136010194.619123,1400,120.03,0.40,15,71.67
136037893.020272,1401,120.02,-0.86,15,75.13
136065550.988034,1402,119.98,0.10,15,71.23
136093299.720556,1403,119.95,0.67,15,78.62
136121036.603844,1404,120.04,0.66,15,79.52
136148749.905344,1405,119.99,-0.23,15,86.19
136176482.122027,1406,120.03,-0.64,15,75.07
136204156.791016,1407,120.02,0.03,15,88.37
136231865.574548,1408,120.05,-0.16,15,78.74
136259558.327618,1409,119.98,-0.17,15,72.35
136287304.698948,1410,119.97,-0.53,15,75.08
136315041.093064,1411,119.99,0.96,15,76.68
136342749.394289,1412,119.95,-0.06,15,82.07
136370438.845096,1413,120.05,-0.41,15,78.85
136398187.915317,1414,119.96,-0.72,15,82.16
136425848.590103,1415,120.03,0.18,15,82.71
136453514.173687,1416,120.00,-0.45,15,72.43
136481227.024534,1417,120.00,-0.17,15,85.77
136508884.868622,1418,120.00,0.46,15,77.56
136536630.656675,1419,120.03,0.08,15,85.35
136564366.855659,1420,120.04,-0.39,15,85.92
136592073.631060,1421,119.96,-0.85,15,82.53
136619726.338236,1422,119.95,-0.47,15,84.58
136647403.781433,1423,119.96,-0.95,15,86.89
136675143.881920,1424,120.01,-0.99,15,87.21
136702861.514103,1425,120.01,-0.15,15,87.08
136730594.828790,1426,120.01,0.66,15,80.67
136758307.710316,1427,119.98,0.40,15,80.28
136785975.253054,1428,119.95,-0.19,15,86.53
136813635.463855,1429,120.03,-0.03,15,87.04
136841329.827871,1430,120.01,0.08,15,85.48
136869007.824115,1431,120.00,-0.27,15,81.10
136896741.353809,1432,119.98,0.95,15,89.92
136924408.457502,1433,120.00,0.10,15,89.99
136952136.527047,1434,120.04,0.08,15,85.32
136979839.684928,1435,119.97,-0.67,15,80.13
137007585.160130,1436,119.99,0.86,15,89.80
137035237.770766,1437,120.03,0.80,15,86.19
137062973.325147,1438,120.03,0.47,15,77.11
137090628.273873,1439,120.02,-0.54,15,77.93
137118278.788589,1440,120.04,-0.11,15,71.99
137145991.947164,1441,119.96,-0.99,15,81.74
137173737.672795,1442,119.97,-0.03,15,79.26
137201437.525954,1443,120.02,0.15,15,77.19
137229103.450376,1444,119.99,-0.45,15,71.70
137256842.229922,1445,120.02,-0.04,15,73.62
137284500.869573,1446,120.05,-0.99,15,85.51
137312211.913266,1447,119.96,0.79,15,75.30
137339915.256410,1448,120.02,-0.39,15,84.12
137367577.243950,1449,120.02,0.77,15,85.08
137395300.107905,1450,120.02,-0.63,15,88.86
137423019.886579,1451,119.96,0.94,15,83.90
137450756.702791,1452,120.02,-0.74,15,72.96
137478438.711596,1453,119.99,0.85,15,78.09
137506168.038083,1454,120.00,0.61,15,81.70
137533844.457617,1455,120.04,0.79,15,78.39
137561560.352363,1456,120.04,-0.58,15,83.10
137589289.707271,1457,119.95,0.28,15,74.37
137617034.946463,1458,119.98,-0.45,15,72.17
137644769.816173,1459,120.05,0.90,15,83.45
137672484.093095,1460,120.02,-0.21,15,86.56
137700224.773784,1461,120.02,0.10,15,83.07
137727915.212345,1462,120.00,-0.58,15,86.24
137755595.194848,1463,120.01,-0.83,15,88.42
137783248.320592,1464,120.01,-0.80,15,88.13
137810994.046247,1465,120.04,-0.17,15,74.82
137838725.806819,1466,119.99,0.11,15,70.63
137866459.047431,1467,120.03,-0.67,15,81.79
137894124.174791,1468,119.95,0.15,15,87.42
137921815.916478,1469,119.96,-0.69,15,72.14
137949468.143192,1470,120.05,0.51,15,73.27
137977119.499112,1471,120.02,-0.65,15,73.32
138004780.517191,1472,120.03,0.40,15,86.06
138032434.713833,1473,120.02,0.55,15,83.24
138060085.146700,1474,120.01,-0.85,15,82.36
138087736.512878,1475,119.95,0.42,15,79.99
138115475.206991,1476,120.03,0.56,15,87.99
138143130.253563,1477,120.00,-0.66,15,75.52
138170861.926850,1478,119.98,0.49,15,88.41
138198554.216766,1479,120.05,0.80,15,82.93
138226268.356002,1480,120.02,0.75,15,77.00
138253939.753263,1481,119.98,-0.14,15,75.56
138281591.655216,1482,119.99,0.73,15,71.89
138309274.252370,1483,119.96,0.53,15,72.56
138336993.951230,1484,120.01,0.77,15,85.53
138364692.441341,1485,120.03,-0.96,15,89.49
138392439.926528,1486,119.98,0.54,15,78.86
138420148.758194,1487,119.96,-0.20,15,81.97
138447820.457742,1488,119.96,-0.05,15,73.06
138475566.182522,1489,119.99,-0.42,15,89.97
138503234.136126,1490,120.00,0.83,15,88.62
138530982.641940,1491,120.05,-0.21,15,89.73
138558677.013973,1492,120.01,0.61,15,85.17
138586334.863660,1493,120.01,-0.61,15,83.75
138613987.777007,1494,119.98,0.30,15,83.47
138641677.364046,1495,119.98,0.15,15,74.06
138669412.358814,1496,120.00,0.76,15,72.97
138697081.554707,1497,120.04,-0.72,15,89.74
138724794.515590,1498,120.04,0.10,15,71.74
138752503.195090,1499,119.96,-0.67,15,87.26
138780238.061393,1500,119.98,0.77,15,83.26
138807966.725437,1501,120.01,-0.78,15,79.99
138835695.914938,1502,120.01,-0.99,15,75.65
138863362.219359,1503,120.03,0.28,15,86.48
138891026.708999,1504,120.03,0.58,15,70.04
138918687.699512,1505,120.00,-0.80,15,70.43
138946357.212861,1506,119.96,-0.17,15,71.08
138974027.574918,1507,119.99,0.35,15,83.55
139001762.234616,1508,119.96,0.84,15,87.77
139029444.300805,1509,120.00,-0.23,15,86.87
139057161.114703,1510,119.99,0.20,15,86.89
139084892.381676,1511,119.99,-0.25,15,84.80
139112594.442145,1512,120.04,-0.43,15,77.34
139140320.381159,1513,120.04,-0.83,15,82.94
139168060.246551,1514,119.97,0.32,15,85.40
139195758.854637,1515,120.03,-0.47,15,82.87
139223506.505987,1516,120.04,-0.20,15,81.47
139251255.336891,1517,119.98,-0.40,15,75.75
139278917.498444,1518,119.99,0.12,15,85.26
139306628.047050,1519,120.00,-0.99,15,72.95
139334336.645364,1520,119.95,0.79,15,83.35
139362037.664616,1521,120.04,0.67,15,84.64
139389753.482882,1522,120.02,0.62,15,86.08
139417420.355786,1523,119.97,0.05,15,73.56
139445167.052836,1524,119.98,-0.52,15,73.05
139472857.583528,1525,120.00,-0.43,15,76.99
139500597.514895,1526,119.96,0.90,15,71.33
139528249.924516,1527,119.97,-0.46,15,81.27
139555911.797039,1528,119.95,0.55,15,89.46
139583628.472635,1529,120.05,0.77,15,83.41
139611362.358456,1530,120.04,0.92,15,78.24
139639074.742385,1531,119.96,-0.74,15,79.13
139666806.743987,1532,120.00,0.21,15,70.30
139694470.677252,1533,119.97,-0.50,15,70.29
139722151.520625,1534,120.00,-0.02,15,80.43
139749819.749709,1535,120.01,0.28,15,75.33
139777531.696452,1536,119.99,0.74,15,86.09
139805243.131411,1537,119.95,-0.46,15,80.14
139832906.836968,1538,119.96,-0.92,15,73.67
139860637.452197,1539,119.99,-0.60,15,82.24
139888304.900005,1540,120.00,-0.21,15,83.89
139915960.426493,1541,120.02,0.70,15,87.08
139943653.507484,1542,119.97,0.67,15,80.90
139971394.086716,1543,119.99,-0.84,15,72.17
139999109.760520,1544,120.00,-0.90,15,77.96
140026827.186452,1545,120.01,0.72,15,86.30
140054522.875955,1546,120.02,-0.02,15,83.66
140082219.303929,1547,120.03,0.23,15,89.16
140109967.045206,1548,120.01,-0.89,15,87.37
140137692.491302,1549,119.99,0.59,15,75.94
140165383.040564,1550,120.00,0.86,15,82.28
140193130.019354,1551,119.97,-0.67,15,86.29
140220795.132357,1552,119.96,0.75,15,87.85
140248521.890950,1553,120.02,0.02,15,86.63
140276206.054953,1554,119.96,0.18,15,84.57
140303856.508821,1555,119.97,-0.47,15,85.81
140331568.638480,1556,120.03,-0.07,15,82.31
140359297.812057,1557,120.01,-0.01,15,79.36
140387036.312308,1558,119.98,0.62,15,84.20
140414728.826225,1559,119.99,-0.21,15,71.05
140442418.424269,1560,120.05,-0.90,15,73.29
140470081.930242,1561,120.02,0.29,15,76.08
140497764.453336,1562,119.95,-0.74,15,88.95
140525460.485758,1563,119.99,0.08,15,77.98
140553197.677005,1564,119.96,0.60,15,82.83
140580858.764216,1565,120.05,0.32,15,76.28
140608538.050304,1566,119.99,-0.98,15,78.64
140636189.976019,1567,120.01,-0.35,15,85.69
140663911.225830,1568,119.98,0.20,15,88.08
140691611.667257,1569,120.01,0.24,15,78.01
140719276.291479,1570,119.99,-0.68,15,75.85
140746945.997144,1571,120.00,0.76,15,82.22
140774624.421038,1572,119.97,0.73,15,77.02
140802304.433351,1573,119.97,0.97,15,85.26
140829967.064970,1574,119.98,-0.07,15,82.10
140857628.479648,1575,120.03,-0.41,15,79.12
140885298.867830,1576,120.01,-0.84,15,72.54
140912951.863290,1577,120.04,0.35,15,70.81
140940671.562658,1578,120.05,0.13,15,76.56
140968387.127151,1579,120.03,0.27,15,76.38
140996133.702846,1580,120.00,0.21,15,81.95
141023794.724872,1581,120.02,0.31,15,74.71
141051521.802681,1582,120.03,-0.70,15,75.41
141079191.239432,1583,119.95,-0.56,15,72.36
141106843.638828,1584,120.05,0.56,15,87.16
141134590.975210,1585,120.01,0.76,15,75.63
141162247.837438,1586,120.01,-0.59,15,77.93
141189978.830553,1587,120.04,0.88,15,81.62
141217707.401054,1588,120.01,-0.87,15,76.04
141245424.930142,1589,119.96,-0.82,15,87.09
141273132.565470,1590,120.05,-0.69,15,77.39
141300792.284580,1591,119.97,0.87,15,74.37
141328444.343479,1592,119.97,-0.45,15,89.41
141356109.441546,1593,119.97,0.67,15,87.20
141383836.420466,1594,120.05,0.76,15,75.46
141411557.888167,1595,120.05,-0.38,15,83.47
141439295.167363,1596,120.02,0.80,15,70.99
141467016.009767,1597,119.96,0.98,15,71.56
141494703.529416,1598,120.01,0.94,15,74.15
141522430.537316,1599,120.02,-0.59,15,72.29
141550093.079442,1600,119.97,-0.37,15,79.68
141577765.985427,1601,119.95,0.35,15,87.40
141605487.246359,1602,119.97,0.75,15,89.66
141633234.471751,1603,119.98,-0.23,15,85.91
141660975.426540,1604,120.04,-0.82,15,85.50
141688663.176892,1605,119.96,-0.13,15,74.73
141716380.753959,1606,120.03,-0.78,15,70.02
141744101.299371,1607,119.99,0.14,15,79.08
141771836.192548,1608,120.02,0.84,15,71.06
141799570.852536,1609,119.98,0.19,15,84.49
141827294.103029,1610,120.03,-0.57,15,72.52
141855008.619165,1611,119.96,-0.22,15,73.72
141882687.161182,1612,119.99,-0.99,15,82.53
141910387.589422,1613,120.03,-0.42,15,85.01
141938065.724945,1614,119.99,0.47,15,89.50
141965814.485697,1615,120.01,0.42,15,88.85
141993542.397624,1616,120.02,0.88,15,88.34
142021199.458020,1617,119.98,-0.63,15,89.13
142048911.371745,1618,120.02,0.68,15,85.56
142076625.118003,1619,120.04,-0.83,15,80.39
142104368.107839,1620,119.99,-0.70,15,72.34
142132117.377635,1621,119.97,0.14,15,75.72
142159826.301408,1622,120.00,-0.15,15,70.98
142187498.621425,1623,120.05,-0.48,15,75.81
142215164.358914,1624,119.97,-0.89,15,74.94
142242908.746719,1625,120.04,0.15,15,81.10
142270606.621416,1626,120.03,0.92,15,73.79
142298301.584028,1627,120.03,-0.13,15,70.57
142325989.122694,1628,119.98,0.29,15,79.34
142353738.239511,1629,120.02,-0.06,15,86.66
142381462.374188,1630,120.00,-0.47,15,86.90
142409123.108877,1631,120.04,-0.69,15,81.80
142436841.675843,1632,120.03,-0.14,15,74.55
142464560.746026,1633,120.04,-0.99,15,78.91
142492257.021111,1634,120.04,0.75,15,71.33
142519978.291432,1635,119.99,0.03,15,75.17
142547716.443546,1636,119.98,0.95,15,86.94
142575379.672684,1637,119.95,0.15,15,87.65
142603088.403159,1638,120.00,-0.99,15,89.09
142630756.815829,1639,119.99,0.67,15,73.98
142658461.220801,1640,120.03,0.32,15,77.08
142686143.274968,1641,119.97,-0.87,15,72.97
142713814.001399,1642,119.96,-0.65,15,70.99
142741505.792076,1643,119.98,0.57,15,88.33
142769225.408547,1644,119.98,0.15,15,86.71
142796966.159162,1645,120.04,0.03,15,84.56
142824662.456737,1646,120.04,-0.92,15,79.69
142852348.766845,1647,120.03,-0.49,15,72.37
142880011.398824,1648,120.04,-0.16,15,72.17
142907727.355340,1649,120.04,-0.50,15,72.29
142935411.325669,1650,120.03,0.78,15,85.54
142963150.554941,1651,119.95,-0.84,15,75.84
142990819.079847,1652,120.04,0.40,15,83.25
143018472.052342,1653,119.99,-0.05,15,79.05
143046182.399940,1654,120.01,-0.29,15,87.14
143073849.136085,1655,120.04,0.29,15,87.24
143101580.511730,1656,120.05,-0.96,15,71.01
143129322.606690,1657,120.00,-1.00,15,84.55
143157048.845762,1658,119.95,0.07,15,71.85
143184753.147096,1659,119.95,0.26,15,84.37
143212413.293841,1660,120.01,-0.17,15,83.47
143240094.257464,1661,119.95,0.21,15,80.12
143267802.497973,1662,119.97,0.80,15,81.72
143295532.541127,1663,120.00,0.66,15,87.12
143323184.130851,1664,119.99,0.39,15,80.84
143350857.539321,1665,119.96,0.05,15,87.77
143378527.138259,1666,120.00,-0.73,15,88.23
143406209.606330,1667,119.95,0.81,15,88.58
143433913.729562,1668,119.95,-0.31,15,71.91
143461569.571475,1669,120.03,0.51,15,80.72
143489235.546857,1670,120.03,-0.37,15,70.25
143516915.425925,1671,120.03,0.64,15,73.65
143544594.400753,1672,119.96,0.52,15,77.23
143572319.558470,1673,120.04,-0.90,15,76.87
143600054.761369,1674,119.99,-0.58,15,75.93
143627803.400270,1675,119.98,0.46,15,84.23
143655471.580188,1676,120.04,-0.57,15,89.92
143683206.953618,1677,120.04,-0.37,15,79.49
143710922.038967,1678,120.03,-0.70,15,87.95
143738608.730846,1679,120.03,-0.19,15,82.84
143766343.742295,1680,120.05,0.50,15,86.45
143794021.236004,1681,119.96,-0.50,15,70.93
143821717.869224,1682,120.05,0.92,15,88.26
143849410.173252,1683,120.04,-0.67,15,79.48
143877073.487055,1684,120.05,0.28,15,78.19
143904783.279912,1685,119.95,0.75,15,79.02
143932490.651503,1686,120.02,0.54,15,80.02
143960168.521989,1687,119.98,0.59,15,78.10
143987833.075760,1688,119.98,0.15,15,84.46
144015572.255419,1689,119.95,-0.57,15,87.49
144043308.449667,1690,119.98,0.12,15,83.27
144071031.501130,1691,119.99,0.44,15,73.72
144098704.716990,1692,120.00,0.09,15,85.59
144126371.486571,1693,119.96,-0.51,15,70.79
144154044.275998,1694,120.03,-0.14,15,83.25
144181702.358811,1695,119.97,-0.26,15,76.13
144209447.762230,1696,119.99,0.29,15,75.72
144237181.972389,1697,120.02,-0.46,15,72.39
144264911.999476,1698,120.04,0.60,15,75.49
144292567.637209,1699,119.95,-0.74,15,71.83
144320282.914694,1700,120.01,-0.90,15,70.03
144347986.434402,1701,120.00,0.68,15,78.96
144375707.960134,1702,119.96,-0.86,15,89.80
144403390.895500,1703,120.00,0.31,15,88.94
144431106.122210,1704,120.01,0.50,15,78.36
144458773.358595,1705,120.02,-0.29,15,82.85
144486461.776388,1706,120.00,-0.50,15,71.15
144514147.962625,1707,119.96,0.80,15,86.43
144541840.610732,1708,120.01,0.55,15,89.83
144569555.761265,1709,120.00,-0.16,15,78.03
144597270.647894,1710,119.98,-0.53,15,77.09
144624977.158372,1711,120.04,-0.55,15,82.54
144652655.562746,1712,119.96,-0.56,15,87.01
144680313.640373,1713,120.01,-0.88,15,72.19
144707972.495331,1714,120.01,-0.29,15,85.16
144735625.554581,1715,119.98,-0.34,15,73.92
144763352.244623,1716,120.02,-0.62,15,81.29
144791041.881804,1717,119.98,0.65,15,70.56
144818724.810671,1718,120.01,0.08,15,72.11
144846399.282497,1719,120.02,-0.54,15,85.68
144874113.600079,1720,119.98,-0.89,15,74.13
144901780.420071,1721,119.96,-0.09,15,81.23
144929458.133852,1722,119.96,-0.88,15,70.80
144957132.073682,1723,120.03,-0.57,15,84.74
144984836.894045,1724,119.95,0.60,15,77.87
145012554.418654,1725,119.96,-0.34,15,79.24
145040275.880524,1726,120.00,-0.75,15,84.83
145067958.403696,1727,119.97,0.05,15,86.76
145095641.417243,1728,119.96,0.08,15,83.83
145123356.512912,1729,119.96,0.66,15,82.85
145151101.533302,1730,119.99,0.75,15,71.13
145178833.022971,1731,120.00,0.68,15,82.23
145206501.497946,1732,120.01,-0.71,15,81.60
145234228.592065,1733,119.98,0.09,15,81.20
145261964.653593,1734,120.05,0.15,15,72.35
145289664.399989,1735,120.01,-0.42,15,73.11
145317357.835833,1736,120.02,-0.93,15,77.22
145345105.503954,1737,119.97,0.95,15,88.68
145372774.084535,1738,120.03,-0.24,15,82.82
145400469.121595,1739,120.00,0.75,15,84.24
145428171.165153,1740,120.02,-0.26,15,79.21
145455829.119086,1741,120.03,-0.53,15,74.52
145483524.589200,1742,119.99,-0.20,15,82.12
145511234.625168,1743,119.97,-0.08,15,88.48
145538972.126923,1744,120.04,0.19,15,75.50
145566695.184067,1745,119.97,0.04,15,81.22
145594420.043117,1746,119.95,-0.58,15,85.71
145622072.114793,1747,119.99,0.05,15,87.04
145649791.453812,1748,120.00,-0.16,15,84.62
145677445.993409,1749,120.03,-0.36,15,82.15
145705166.068355,1750,119.95,-0.23,15,83.03
145732844.417757,1751,120.00,-0.38,15,73.11
145760543.730353,1752,120.03,0.94,15,79.33
145788207.657841,1753,120.00,-0.03,15,84.61
145815883.087908,1754,119.95,0.04,15,75.36
145843554.467009,1755,120.05,-0.62,15,80.63
145871242.404757,1756,120.00,0.64,15,79.37
145898926.240855,1757,120.01,0.28,15,88.28
145926586.959431,1758,120.01,-0.57,15,70.29
145954260.605741,1759,120.02,0.77,15,75.42
145981999.877452,1760,119.97,-0.51,15,76.10
146009684.782265,1761,119.99,0.44,15,88.53
146037415.968731,1762,119.97,-0.80,15,76.96
146065085.780712,1763,119.98,0.71,15,74.01
146092807.124982,1764,120.01,0.23,15,80.83
146120504.657483,1765,119.98,-0.23,15,82.45
146148222.884709,1766,119.99,-0.18,15,71.36
146175900.216451,1767,120.02,-0.12,15,79.47
146203647.192920,1768,119.95,0.82,15,71.00
146231342.150652,1769,119.98,0.95,15,75.47
146258999.122972,1770,120.02,-0.02,15,80.32
146286695.276909,1771,119.96,-0.23,15,74.62
146314362.245327,1772,119.98,0.24,15,89.31
146342015.718077,1773,120.05,-0.94,15,73.68
146369728.796896,1774,119.96,-0.77,15,86.55
146397475.240293,1775,119.97,-0.27,15,73.42
146425126.917684,1776,120.01,-0.59,15,80.28
146452868.971480,1777,120.04,0.52,15,80.02
146480606.282206,1778,119.99,0.89,15,85.77
146508268.189312,1779,119.99,-0.69,15,80.51
146535992.652658,1780,119.96,0.20,15,86.74
146563714.813896,1781,119.99,-0.12,15,87.44
146591448.188901,1782,120.02,0.86,15,80.88
146619099.580949,1783,120.04,-0.78,15,87.02
146646798.757015,1784,120.04,-0.07,15,88.20
146674464.711253,1785,120.04,-0.35,15,77.30
146702138.256815,1786,120.00,-0.10,15,73.75
146729838.846046,1787,119.97,0.29,15,81.56
146757571.365601,1788,119.97,1.00,15,88.89
146785288.885886,1789,120.03,0.22,15,81.17
146813014.377561,1790,119.95,0.75,15,79.08
146840718.439565,1791,119.99,-0.05,15,82.17
146868448.316738,1792,119.97,-0.03,15,89.47
146896163.965943,1793,120.00,0.16,15,86.72
146923827.312277,1794,119.96,0.60,15,76.88
146951530.856733,1795,120.02,0.46,15,80.54
146979226.248219,1796,120.01,-0.20,15,83.70
147006944.491332,1797,120.04,-0.38,15,88.93
147034686.835942,1798,120.00,0.69,15,74.25
147062410.047903,1799,119.99,0.96,15,89.35
147090152.904204,1800,120.03,-0.72,15,79.70
147117860.488542,1801,119.97,-0.79,15,89.66
147145541.083524,1802,119.99,-0.65,15,70.74
147173200.264946,1803,119.98,-0.47,15,74.47
147200852.076267,1804,120.02,-0.41,15,81.18
147228507.342881,1805,120.05,0.99,15,73.69
147256201.086149,1806,120.00,-0.36,15,83.85
147283881.853021,1807,119.98,0.74,15,74.52
147311596.025729,1808,119.98,0.05,15,79.00
147339299.212381,1809,120.04,0.68,15,89.09
147366996.128046,1810,120.00,0.39,15,73.52
147394732.792880,1811,120.05,0.97,15,70.93
147422477.178364,1812,120.02,0.52,15,86.34
147450224.538753,1813,119.96,0.53,15,73.54
147477923.373798,1814,119.96,-0.35,15,74.66
147505655.045159,1815,119.99,0.07,15,82.53
147533385.339383,1816,119.99,0.30,15,87.09
147561125.881688,1817,120.04,-0.02,15,79.99
147588809.047191,1818,119.97,-0.20,15,76.91
147616535.849121,1819,119.96,-0.03,15,75.77
147644278.300799,1820,120.00,-0.24,15,77.38
147671964.038487,1821,120.02,-0.36,15,72.67
147699633.040939,1822,120.02,-0.85,15,83.60
147727327.126545,1823,120.02,0.73,15,85.29
147755066.593867,1824,119.97,0.72,15,86.77
147782809.938330,1825,119.98,0.98,15,88.85
147810482.397675,1826,119.98,-0.35,15,81.13
147838225.433814,1827,119.97,0.02,15,80.77
147865907.064727,1828,119.99,0.76,15,82.45
147893610.033544,1829,120.01,-0.83,15,87.84
147921266.507825,1830,119.96,-0.14,15,83.21
147949003.606699,1831,120.03,0.81,15,83.41
147976717.236675,1832,120.01,-0.92,15,72.01
148004458.244323,1833,119.96,-0.45,15,73.71
148032112.528792,1834,119.95,0.00,15,75.57
148059840.402830,1835,119.98,0.11,15,82.79
148087582.797884,1836,119.95,0.06,15,86.79
148115269.332836,1837,120.00,0.11,15,77.46
148142965.383774,1838,120.04,-0.04,15,76.05
148170619.056223,1839,119.99,0.02,15,79.11
148198345.103787,1840,120.00,0.05,15,70.39
148226043.215350,1841,120.03,-0.16,15,72.02
148253697.142866,1842,120.02,0.86,15,86.94
148281362.432168,1843,120.03,-0.94,15,87.68
148309056.060116,1844,120.04,0.84,15,87.48
148336787.811080,1845,120.00,-0.66,15,86.23
